id,pose,rfscore
LON-WEI-adc59df6-41,10,6.964349011183263
LON-WEI-adc59df6-43,1,7.4569257113442085
LON-WEI-adc59df6-43,2,7.576987687911759
LON-WEI-adc59df6-43,3,7.311965331807077
LON-WEI-adc59df6-43,4,7.265153428654675
LON-WEI-adc59df6-43,5,6.356670982101228
LON-WEI-adc59df6-43,6,7.405821749350321
LON-WEI-adc59df6-43,7,7.496693355827178
LON-WEI-adc59df6-43,8,6.593537162115664
LON-WEI-adc59df6-43,9,7.364716637612383
LON-WEI-adc59df6-43,10,7.194749131118883
LON-WEI-adc59df6-44,1,7.107195055527807
LON-WEI-adc59df6-44,2,6.981917640664894
LON-WEI-adc59df6-44,3,7.057351319097568
LON-WEI-adc59df6-44,4,6.865091708125209
LON-WEI-adc59df6-44,5,6.558507137001891
LON-WEI-adc59df6-44,6,6.5840136027306055
LON-WEI-adc59df6-44,7,6.7022869768564775
LON-WEI-adc59df6-44,8,6.925215490925743
LON-WEI-adc59df6-44,9,7.0525566493506515
LON-WEI-adc59df6-44,10,6.964064502192251
LON-WEI-adc59df6-45,1,7.665026160367413
LON-WEI-adc59df6-45,2,7.492242736069491
LON-WEI-adc59df6-45,3,7.655269965700962
LON-WEI-adc59df6-45,4,7.34826301057276
LON-WEI-adc59df6-45,5,7.01857997233322
LON-WEI-adc59df6-45,6,7.528339189410268
LON-WEI-adc59df6-45,7,7.441516686285929
LON-WEI-adc59df6-45,8,6.563770617021871
LON-WEI-adc59df6-45,9,6.907663240897994
LON-WEI-adc59df6-45,10,7.3944798946608925
LON-WEI-adc59df6-47,1,7.4209698205128225
LON-WEI-adc59df6-47,2,7.4545765936008435
LON-WEI-adc59df6-47,3,7.3973231623376625
LON-WEI-adc59df6-47,4,7.4151829215229235
LON-WEI-adc59df6-47,5,7.2469303205128215
LON-WEI-adc59df6-47,6,7.050051472860478
LON-WEI-adc59df6-47,7,7.4120690279442725
LON-WEI-adc59df6-47,8,7.3511294437229475
LON-WEI-adc59df6-47,9,7.291070642496392
LON-WEI-adc59df6-47,10,7.190807478660227
LON-WEI-adc59df6-49,1,7.2677309907037415
LON-WEI-adc59df6-49,2,7.090003909840161
LON-WEI-adc59df6-49,3,7.054561354451102
LON-WEI-adc59df6-49,4,7.2748230974580945
LON-WEI-adc59df6-49,5,6.53718588433788
LON-WEI-adc59df6-49,6,6.9265377963980415
LON-WEI-adc59df6-49,7,7.1776831501554
LON-WEI-adc59df6-49,8,6.594822071595063
LON-WEI-adc59df6-49,9,7.132228786657787
LON-WEI-adc59df6-49,10,7.120404765928513
LON-WEI-adc59df6-52,1,7.12386657900433
LON-WEI-adc59df6-52,2,7.402141682872688
LON-WEI-adc59df6-52,3,6.310828707514702
LON-WEI-adc59df6-52,4,7.2539580019702585
LON-WEI-adc59df6-52,5,6.648219904290153
LON-WEI-adc59df6-52,6,6.489517347624598
LON-WEI-adc59df6-52,7,7.2873172851870365
LON-WEI-adc59df6-52,8,6.9503122910978
LON-WEI-adc59df6-52,9,7.120274339271841
LON-WEI-adc59df6-52,10,6.385098933122428
LON-WEI-adc59df6-53,1,7.4585632529415005
LON-WEI-adc59df6-53,2,7.224735929154173
LON-WEI-adc59df6-53,3,6.975989462315461
LON-WEI-adc59df6-53,4,7.064626089438339
LON-WEI-adc59df6-53,5,7.101036193445438
LON-WEI-adc59df6-53,6,7.492596395715399
LON-WEI-adc59df6-53,7,7.068660061521809
LON-WEI-adc59df6-53,8,7.139052414058164
LON-WEI-adc59df6-53,9,7.274203981629478
LON-WEI-adc59df6-53,10,6.672720607892102
LON-WEI-adc59df6-54,1,7.368000846015089
LON-WEI-adc59df6-54,2,7.0963095741480755
LON-WEI-adc59df6-54,3,7.092322699328452
LON-WEI-adc59df6-54,4,7.151118296536796
LON-WEI-adc59df6-54,5,7.072412678127428
LON-WEI-adc59df6-54,6,7.104751423992672
LON-WEI-adc59df6-54,7,7.321609194055946
LON-WEI-adc59df6-54,8,6.691043988844483
LON-WEI-adc59df6-54,9,7.271440453268952
LON-WEI-adc59df6-54,10,7.182152373876129
LON-WEI-adc59df6-55,1,7.037388515789773
LON-WEI-adc59df6-55,2,7.1061156128871135
LON-WEI-adc59df6-55,3,7.183182567266072
LON-WEI-adc59df6-55,4,6.341427087523584
LON-WEI-adc59df6-55,5,6.3955245096015085
LON-WEI-adc59df6-55,6,7.127136244477751
LON-WEI-adc59df6-55,7,6.1336905730935705
LON-WEI-adc59df6-55,8,7.1193105854978365
LON-WEI-adc59df6-55,9,6.700335018315019
LON-WEI-adc59df6-55,10,6.79932121420247
LON-WEI-adc59df6-56,1,6.839598569791322
LON-WEI-adc59df6-56,2,6.572018184565433
LON-WEI-adc59df6-56,3,6.814862892385394
LON-WEI-adc59df6-56,4,6.370483891164388
LON-WEI-adc59df6-56,5,6.386605765401264
LON-WEI-adc59df6-56,6,6.999190477633483
LON-WEI-adc59df6-56,7,6.135017685314679
LON-WEI-adc59df6-56,8,6.562640537351543
LON-WEI-adc59df6-56,9,6.986992180874683
LON-WEI-adc59df6-56,10,6.663600841214341
LON-WEI-adc59df6-57,1,7.1984878437950925
LON-WEI-adc59df6-57,2,7.2437388537295995
LON-WEI-adc59df6-57,3,7.230086591741599
LON-WEI-adc59df6-57,4,7.516009692446447
LON-WEI-adc59df6-57,5,6.5358665327727845
LON-WEI-adc59df6-57,6,7.036606829559327
LON-WEI-adc59df6-57,7,7.335313809884559
LON-WEI-adc59df6-57,8,7.223439384559885
LON-WEI-adc59df6-57,9,7.313298077200577
LON-WEI-adc59df6-57,10,7.114261064185818
LON-WEI-adc59df6-58,1,7.1527315765068185
LON-WEI-adc59df6-58,2,7.136139869602617
LON-WEI-adc59df6-58,3,7.09115294888445
LON-WEI-adc59df6-58,4,7.360953301060048
LON-WEI-adc59df6-58,5,7.429655297591293
LON-WEI-adc59df6-58,6,7.045446524114773
LON-WEI-adc59df6-58,7,7.611475358891102
LON-WEI-adc59df6-58,8,7.2755003084415595
LON-WEI-adc59df6-58,9,7.005054453407703
LON-WEI-adc59df6-58,10,7.2646670491893675
LON-WEI-adc59df6-59,1,7.213755465728711
LON-WEI-adc59df6-59,2,7.395655753774
LON-WEI-adc59df6-59,3,7.150343056582306
LON-WEI-adc59df6-59,4,7.352354221667223
LON-WEI-adc59df6-59,5,6.860005042596295
LON-WEI-adc59df6-59,6,7.0592855162892665
LON-WEI-adc59df6-59,7,6.413723350038844
LON-WEI-adc59df6-59,8,7.245183568209571
LON-WEI-adc59df6-59,9,6.3888431466866455
LON-WEI-adc59df6-59,10,6.143712659951153
LON-WEI-adc59df6-6,1,7.6655770005549995
LON-WEI-adc59df6-6,2,7.6562941855530084
LON-WEI-adc59df6-6,3,7.357196636724383
LON-WEI-adc59df6-6,4,7.5495006111111085
LON-WEI-adc59df6-6,5,7.3984710442057935
LON-WEI-adc59df6-6,6,7.0812979081751575
LON-WEI-adc59df6-6,7,7.057252221805969
LON-WEI-adc59df6-6,8,7.213347960567213
LON-WEI-adc59df6-6,9,7.5876307296314796
LON-WEI-adc59df6-6,10,6.899394178460437
LON-WEI-adc59df6-60,1,7.4331506632811655
LON-WEI-adc59df6-60,2,7.1331990662115725
LON-WEI-adc59df6-60,3,7.414504561327558
LON-WEI-adc59df6-60,4,7.29159325258075
LON-WEI-adc59df6-60,5,7.210456317626811
LON-WEI-adc59df6-60,6,7.476505207292704
LON-WEI-adc59df6-60,7,7.425254243756241
LON-WEI-adc59df6-60,8,6.846943051282048
LON-WEI-adc59df6-60,9,7.22483683252858
LON-WEI-adc59df6-60,10,6.731121329614831
LON-WEI-adc59df6-61,1,6.382258530414023
LON-WEI-adc59df6-61,2,6.6294832163114705
LON-WEI-adc59df6-61,3,7.042530550671557
LON-WEI-adc59df6-61,4,6.92045051950827
LON-WEI-adc59df6-61,5,6.850925969502717
LON-WEI-adc59df6-61,6,6.502977927294933
LON-WEI-adc59df6-61,7,6.6465442670107695
LON-WEI-adc59df6-61,8,6.541368396603398
LON-WEI-adc59df6-61,9,6.953471152403151
LON-WEI-adc59df6-61,10,7.081943431429684
LON-WEI-adc59df6-62,1,7.07876378310579
LON-WEI-adc59df6-62,2,6.9592294766622205
LON-WEI-adc59df6-62,3,7.035349512654007
LON-WEI-adc59df6-62,4,6.3966791121101085
LON-WEI-adc59df6-62,5,6.417422112720613
LON-WEI-adc59df6-62,6,6.611342114468868
LON-WEI-adc59df6-62,7,6.266895393217896
LON-WEI-adc59df6-62,8,6.501516194416696
LON-WEI-adc59df6-62,9,6.6002624378399375
LON-WEI-adc59df6-62,10,6.452059332001331
LON-WEI-adc59df6-66,1,7.39453572763347
LON-WEI-adc59df6-66,2,7.323879734848481
LON-WEI-adc59df6-66,3,7.33646390836941
LON-WEI-adc59df6-66,4,7.2754377065157065
LON-WEI-adc59df6-66,5,7.1726179011544025
LON-WEI-adc59df6-66,6,7.101919528832282
LON-WEI-adc59df6-66,7,6.823787712148964
LON-WEI-adc59df6-66,8,7.3288299902597425
LON-WEI-adc59df6-66,9,7.338999343073592
LON-WEI-adc59df6-66,10,7.357031983932734
LON-WEI-adc59df6-67,1,7.2161356165223625
LON-WEI-adc59df6-67,2,7.129851253607501
LON-WEI-adc59df6-67,3,7.13500232375957
LON-WEI-adc59df6-67,4,6.767571830419582
LON-WEI-adc59df6-67,5,6.986279986790988
LON-WEI-adc59df6-67,6,7.141870378454878
LON-WEI-adc59df6-67,7,6.9482221038683605
LON-WEI-adc59df6-67,8,7.019934117965377
LON-WEI-adc59df6-67,9,7.010429057747809
LON-WEI-adc59df6-67,10,6.869864709568216
LON-WEI-adc59df6-68,1,7.282522658813405
LON-WEI-adc59df6-68,2,7.061243882312134
LON-WEI-adc59df6-68,3,7.220597936868686
LON-WEI-adc59df6-68,4,7.107521966339214
LON-WEI-adc59df6-68,5,7.417948379148627
LON-WEI-adc59df6-68,6,6.4134865313575276
LON-WEI-adc59df6-68,7,6.892793017954264
LON-WEI-adc59df6-68,8,6.507475928182932
LON-WEI-adc59df6-68,9,6.581899669330671
LON-WEI-adc59df6-68,10,7.217110560633812
LON-WEI-adc59df6-7,1,7.655949191325015
LON-WEI-adc59df6-7,2,7.453766970557217
LON-WEI-adc59df6-7,3,7.427645373043624
LON-WEI-adc59df6-7,4,7.536968137212463
LON-WEI-adc59df6-7,5,7.404565401293147
LON-WEI-adc59df6-7,6,7.632103580213902
LON-WEI-adc59df6-7,7,7.575520517276836
LON-WEI-adc59df6-7,8,7.259705908452656
LON-WEI-adc59df6-7,9,7.696415591269837
LON-WEI-adc59df6-7,10,7.172570396714398
LON-WEI-adc59df6-72,1,6.897919894855137
LON-WEI-adc59df6-72,2,6.953768327006324
LON-WEI-adc59df6-72,3,7.191754076617826
LON-WEI-adc59df6-72,4,6.309053521700529
LON-WEI-adc59df6-72,5,6.957097692113432
LON-WEI-adc59df6-72,6,6.869331129814631
LON-WEI-adc59df6-72,7,6.647788112998117
LON-WEI-adc59df6-72,8,6.292029084804088
LON-WEI-adc59df6-72,9,6.6563467119547175
LON-WEI-adc59df6-72,10,6.432665178543676
LON-WEI-adc59df6-73,1,7.156817905344656
LON-WEI-adc59df6-73,2,6.742351229520478
LON-WEI-adc59df6-73,3,6.421962558164061
LON-WEI-adc59df6-73,4,6.8436740111000125
LON-WEI-adc59df6-73,5,6.356363434787438
LON-WEI-adc59df6-73,6,6.4204321153846164
LON-WEI-adc59df6-73,7,6.466751590409589
LON-WEI-adc59df6-73,8,6.867530586441338
LON-WEI-adc59df6-73,9,6.9624511530969055
LON-WEI-adc59df6-73,10,6.450845748418249
LON-WEI-adc59df6-78,1,7.210546007908762
LON-WEI-adc59df6-78,2,7.251666072538573
LON-WEI-adc59df6-78,3,7.349701786408034
LON-WEI-adc59df6-78,4,7.182085899350648
LON-WEI-adc59df6-78,5,6.994814294733041
LON-WEI-adc59df6-78,6,6.530901791042295
LON-WEI-adc59df6-78,7,7.065231416944168
LON-WEI-adc59df6-78,8,6.513637540959044
LON-WEI-adc59df6-78,9,6.601643906426907
LON-WEI-adc59df6-78,10,6.97388340251415
LON-WEI-adc59df6-8,1,7.346812156371405
LON-WEI-adc59df6-8,2,7.178113731046728
LON-WEI-adc59df6-8,3,7.068697849761351
LON-WEI-adc59df6-8,4,6.792669081390839
LON-WEI-adc59df6-8,5,7.150024297785543
LON-WEI-adc59df6-8,6,7.0608049306526794
LON-WEI-adc59df6-8,7,6.693125616577871
LON-WEI-adc59df6-8,8,7.074833801837058
LON-WEI-adc59df6-8,9,6.973974957570207
LON-WEI-adc59df6-8,10,7.0063890374625375
LON-WEI-adc59df6-83,1,7.196607292651794
LON-WEI-adc59df6-83,2,7.444196845404594
LON-WEI-adc59df6-83,3,7.379927865440112
LON-WEI-adc59df6-83,4,7.226676067959813
LON-WEI-adc59df6-83,5,7.01252698282273
LON-WEI-adc59df6-83,6,6.461088977744483
LON-WEI-adc59df6-83,7,7.27438076587302
LON-WEI-adc59df6-83,8,6.540849307664553
LON-WEI-adc59df6-83,9,6.59296858144633
LON-WEI-adc59df6-83,10,7.103007148823399
LON-WEI-adc59df6-87,1,7.438937651320896
LON-WEI-adc59df6-87,2,7.0005481818736826
LON-WEI-adc59df6-87,3,7.205680123293368
LON-WEI-adc59df6-87,4,6.797138632145634
LON-WEI-adc59df6-87,5,7.047355694083697
LON-WEI-adc59df6-87,6,7.226668304945055
LON-WEI-adc59df6-87,7,6.890285625097126
LON-WEI-adc59df6-87,8,6.599576398157401
LON-WEI-adc59df6-87,9,6.856161300144298
LON-WEI-adc59df6-87,10,6.968108715700959
LON-WEI-adc59df6-89,1,7.2533760147630115
LON-WEI-adc59df6-89,2,7.0189275731213225
LON-WEI-adc59df6-89,3,7.315677292207782
LON-WEI-adc59df6-89,4,7.036957418720165
LON-WEI-adc59df6-89,5,7.148144597319349
LON-WEI-adc59df6-89,6,7.083205540653784
LON-WEI-adc59df6-89,7,6.768962222416472
LON-WEI-adc59df6-89,8,7.006453764235762
LON-WEI-adc59df6-89,9,6.402348472638473
LON-WEI-adc59df6-89,10,6.62959282051282
LON-WEI-adc59df6-92,1,7.189072329587081
LON-WEI-adc59df6-92,2,7.044734633283382
LON-WEI-adc59df6-92,3,7.0577144476911995
LON-WEI-adc59df6-92,4,6.922105198495947
LON-WEI-adc59df6-92,5,7.118720068348327
LON-WEI-adc59df6-92,6,6.920997509573761
LON-WEI-adc59df6-92,7,6.535340509296257
LON-WEI-adc59df6-92,8,6.739258723942732
LON-WEI-adc59df6-92,9,6.911295550005553
LON-WEI-adc59df6-92,10,6.579107243423243
LON-WEI-adc59df6-93,1,7.036126085858585
LON-WEI-adc59df6-93,2,7.0011836829004315
LON-WEI-adc59df6-93,3,6.784327461205464
LON-WEI-adc59df6-93,4,6.838435156759903
LON-WEI-adc59df6-93,5,6.946787182373173
LON-WEI-adc59df6-93,6,7.167236713730707
LON-WEI-adc59df6-93,7,6.920122142246643
LON-WEI-adc59df6-93,8,6.803258267232769
LON-WEI-adc59df6-93,9,6.931402342823841
LON-WEI-adc59df6-93,10,5.562951764790758
LON-WEI-adc59df6-94,1,7.2196516817904275
LON-WEI-adc59df6-94,2,6.936812558219558
LON-WEI-adc59df6-94,3,6.762106255439007
LON-WEI-adc59df6-94,4,6.923888145493397
LON-WEI-adc59df6-94,5,7.1680319782994815
LON-WEI-adc59df6-94,6,6.5110532119824605
LON-WEI-adc59df6-94,7,6.830326487290487
LON-WEI-adc59df6-94,8,6.755108701298705
LON-WEI-adc59df6-94,9,7.140337486097232
LON-WEI-adc59df6-94,10,6.9150967037962054
LON-WEI-adc59df6-95,1,7.1334852149794585
LON-WEI-adc59df6-95,2,7.3962170980963435
LON-WEI-adc59df6-95,3,7.124527439005438
LON-WEI-adc59df6-95,4,6.9533769505494485
LON-WEI-adc59df6-95,5,7.36694075835276
LON-WEI-adc59df6-95,6,6.570184427572425
LON-WEI-adc59df6-95,7,6.960497774891773
LON-WEI-adc59df6-95,8,6.964882135198134
LON-WEI-adc59df6-95,9,7.1930279596237074
LON-WEI-adc59df6-95,10,6.612196518093017
LON-WEI-adc59df6-96,1,6.994262062049065
LON-WEI-adc59df6-96,2,7.017240927572424
LON-WEI-adc59df6-96,3,7.106163250582748
LON-WEI-adc59df6-96,4,6.908703456654446
LON-WEI-adc59df6-96,5,6.8304417845487775
LON-WEI-adc59df6-96,6,7.140505804473312
LON-WEI-adc59df6-96,7,6.88504864246864
LON-WEI-adc59df6-96,8,6.336617273948272
LON-WEI-adc59df6-96,9,7.03255505511155
LON-WEI-adc59df6-96,10,6.832314901265399
LON-WEI-adc59df6-99,1,6.992946518620268
LON-WEI-adc59df6-99,2,6.80141700263625
LON-WEI-adc59df6-99,3,6.999848226745473
LON-WEI-adc59df6-99,4,6.7158104332056805
LON-WEI-adc59df6-99,5,7.035282643495393
LON-WEI-adc59df6-99,6,6.825036351287606
LON-WEI-adc59df6-99,7,6.815374147352657
LON-WEI-adc59df6-99,8,6.9966499338994375
LON-WEI-adc59df6-99,9,6.929289564574323
LON-WEI-adc59df6-99,10,6.435341362692868
LON-WEI-b8d98729-1,1,6.823935485847484
LON-WEI-b8d98729-1,2,7.334771400821397
LON-WEI-b8d98729-1,3,6.928322173271171
LON-WEI-b8d98729-1,4,6.826330572261071
LON-WEI-b8d98729-1,5,7.3626468582528615
LON-WEI-b8d98729-1,6,7.432596764346764
LON-WEI-b8d98729-1,7,7.128084916083911
LON-WEI-b8d98729-1,8,7.136594359307353
LON-WEI-b8d98729-1,9,7.222889794372293
LON-WEI-b8d98729-1,10,6.751531059551562
LON-WEI-b8d98729-10,1,7.269975562021309
LON-WEI-b8d98729-10,2,7.2148785396825375
LON-WEI-b8d98729-10,3,6.994249620851368
LON-WEI-b8d98729-10,4,7.087671230075467
LON-WEI-b8d98729-10,5,7.073051741980243
LON-WEI-b8d98729-10,6,6.8712774132811605
LON-WEI-b8d98729-10,7,6.438903427239431
LON-WEI-b8d98729-10,8,6.35125126778777
LON-WEI-b8d98729-10,9,7.106212306554553
LON-WEI-b8d98729-10,10,6.452757414391169
LON-WEI-b8d98729-11,1,7.279093453712948
LON-WEI-b8d98729-11,2,7.508173531052287
LON-WEI-b8d98729-11,3,7.093134237651241
LON-WEI-b8d98729-11,4,7.226062126345877
LON-WEI-b8d98729-11,5,7.588645598151845
LON-WEI-b8d98729-11,6,7.367131444000448
LON-WEI-b8d98729-11,7,7.4758992535519955
LON-WEI-b8d98729-11,8,7.052543942085687
LON-WEI-b8d98729-11,9,7.361412177183928
LON-WEI-b8d98729-11,10,7.3246749123376595
LON-WEI-b8d98729-12,1,7.404087068098573
LON-WEI-b8d98729-12,2,7.377081428127422
LON-WEI-b8d98729-12,3,7.002839073870572
LON-WEI-b8d98729-12,4,7.247014605339108
LON-WEI-b8d98729-12,5,7.294782077478081
LON-WEI-b8d98729-12,6,7.633596159396162
LON-WEI-b8d98729-12,7,6.818300200077704
LON-WEI-b8d98729-12,8,7.285055031302033
LON-WEI-b8d98729-12,9,7.0278261060606075
LON-WEI-b8d98729-12,10,7.446584857198363
LON-WEI-b8d98729-13,1,7.116018152874899
LON-WEI-b8d98729-13,2,7.0786702407706645
LON-WEI-b8d98729-13,3,7.060196909729159
LON-WEI-b8d98729-13,4,6.958580144522141
LON-WEI-b8d98729-13,5,6.882738288056707
LON-WEI-b8d98729-13,6,6.829759054345975
LON-WEI-b8d98729-13,7,7.454007494588745
LON-WEI-b8d98729-13,8,7.209657745671
LON-WEI-b8d98729-13,9,6.7269314769674695
LON-WEI-b8d98729-13,10,6.626191454323453
LON-WEI-b8d98729-14,1,7.245753906426902
LON-WEI-b8d98729-14,2,7.3180708625818625
LON-WEI-b8d98729-14,3,7.062381432872679
LON-WEI-b8d98729-14,4,7.438294400960149
LON-WEI-b8d98729-14,5,7.127506835775333
LON-WEI-b8d98729-14,6,6.943994652026075
LON-WEI-b8d98729-14,7,7.376488367410368
LON-WEI-b8d98729-14,8,7.425540864885117
LON-WEI-b8d98729-14,9,6.831372089977012
LON-WEI-b8d98729-14,10,6.996502513941943
LON-WEI-b8d98729-15,1,7.5289006150793645
LON-WEI-b8d98729-15,2,7.553838668625497
LON-WEI-b8d98729-15,3,7.528848947885451
LON-WEI-b8d98729-15,4,7.435861725302473
LON-WEI-b8d98729-15,5,6.763131975080476
LON-WEI-b8d98729-15,6,7.032004432706177
LON-WEI-b8d98729-15,7,7.003639833139077
LON-WEI-b8d98729-15,8,7.396830461194034
LON-WEI-b8d98729-15,9,7.196016543650797
LON-WEI-b8d98729-15,10,7.311596496780993
LON-WEI-b8d98729-16,1,7.137196598484849
LON-WEI-b8d98729-16,2,7.187861805583309
LON-WEI-b8d98729-16,3,7.023731248529253
LON-WEI-b8d98729-16,4,7.182847945332446
LON-WEI-b8d98729-16,5,7.331533938505943
LON-WEI-b8d98729-16,6,7.0819410862193335
LON-WEI-b8d98729-16,7,7.244940507242759
LON-WEI-b8d98729-16,8,7.239490572871578
LON-WEI-b8d98729-16,9,7.449213567266072
LON-WEI-b8d98729-16,10,7.268456679875678
LON-WEI-b8d98729-17,1,7.167366576284827
LON-WEI-b8d98729-17,2,7.129994851176603
LON-WEI-b8d98729-17,3,7.469906186868684
LON-WEI-b8d98729-17,4,7.351589667265741
LON-WEI-b8d98729-17,5,7.410642041486281
LON-WEI-b8d98729-17,6,7.266910462842709
LON-WEI-b8d98729-17,7,7.383657469630044
LON-WEI-b8d98729-17,8,7.530712507703083
LON-WEI-b8d98729-17,9,6.596455062271067
LON-WEI-b8d98729-17,10,7.334382547785549
LON-WEI-b8d98729-18,1,7.391559061494067
LON-WEI-b8d98729-18,2,7.477512897047397
LON-WEI-b8d98729-18,3,7.3740007539960075
LON-WEI-b8d98729-18,4,7.186892111471861
LON-WEI-b8d98729-18,5,7.273145527972032
LON-WEI-b8d98729-18,6,7.331520398629153
LON-WEI-b8d98729-18,7,7.250306640859141
LON-WEI-b8d98729-18,8,6.71700648970474
LON-WEI-b8d98729-18,9,6.799609791125544
LON-WEI-b8d98729-18,10,7.50592038328339
LON-WEI-b8d98729-19,1,7.280316081696078
LON-WEI-b8d98729-19,2,6.984986976051725
LON-WEI-b8d98729-19,3,7.382838647158389
LON-WEI-b8d98729-19,4,7.014389274947277
LON-WEI-b8d98729-19,5,6.816021102147852
LON-WEI-b8d98729-19,6,7.235638236846492
LON-WEI-b8d98729-19,7,6.999808756837928
LON-WEI-b8d98729-19,8,6.885466255827501
LON-WEI-b8d98729-19,9,7.232087963675215
LON-WEI-b8d98729-19,10,6.475070956210453
LON-WEI-b8d98729-2,1,7.245585259906769
LON-WEI-b8d98729-2,2,7.499006098457099
LON-WEI-b8d98729-2,3,7.140797370129866
LON-WEI-b8d98729-2,4,7.149687792540793
LON-WEI-b8d98729-2,5,6.671186296647796
LON-WEI-b8d98729-2,6,7.111231195582197
LON-WEI-b8d98729-2,7,7.1597816462426485
LON-WEI-b8d98729-2,8,7.358078152125657
LON-WEI-b8d98729-2,9,6.868335563603063
LON-WEI-b8d98729-2,10,6.564756622322121
LON-WEI-b8d98729-20,1,7.512610657092918
LON-WEI-b8d98729-20,2,7.403035215312474
LON-WEI-b8d98729-20,3,7.3559388250360795
LON-WEI-b8d98729-20,4,7.189789348845602
LON-WEI-b8d98729-20,5,7.449631258463768
LON-WEI-b8d98729-20,6,7.374278573398827
LON-WEI-b8d98729-20,7,7.072909768870022
LON-WEI-b8d98729-20,8,7.419900833888332
LON-WEI-b8d98729-20,9,7.2072759857087325
LON-WEI-b8d98729-20,10,7.279374073953831
LON-WEI-b8d98729-21,1,7.404924601787101
LON-WEI-b8d98729-21,2,7.687404542207798
LON-WEI-b8d98729-21,3,7.465374723304482
LON-WEI-b8d98729-21,4,7.461257568292812
LON-WEI-b8d98729-21,5,7.3466005519480575
LON-WEI-b8d98729-21,6,7.4154554505217005
LON-WEI-b8d98729-21,7,7.550211976911977
LON-WEI-b8d98729-21,8,7.372588960317465
LON-WEI-b8d98729-21,9,7.367099438700199
LON-WEI-b8d98729-21,10,7.088249506604506
LON-WEI-b8d98729-22,1,7.384829473276717
LON-WEI-b8d98729-22,2,6.844230796953047
LON-WEI-b8d98729-22,3,7.565998963036965
LON-WEI-b8d98729-22,4,7.51703618323344
LON-WEI-b8d98729-22,5,7.269675495143745
LON-WEI-b8d98729-22,6,7.248048667388165
LON-WEI-b8d98729-22,7,7.36274728879454
LON-WEI-b8d98729-22,8,7.460614828366079
LON-WEI-b8d98729-22,9,7.398150920068492
LON-WEI-b8d98729-22,10,7.509731768731274
LON-WEI-b8d98729-23,1,7.248261414890657
LON-WEI-b8d98729-23,2,7.293654700743695
LON-WEI-b8d98729-23,3,7.356560390026639
LON-WEI-b8d98729-23,4,7.3045265649905575
LON-WEI-b8d98729-23,5,7.096494341436336
LON-WEI-b8d98729-23,6,6.6708740508935485
LON-WEI-b8d98729-23,7,7.0670865576090565
LON-WEI-b8d98729-23,8,7.303494572927066
LON-WEI-b8d98729-23,9,6.486601642912638
LON-WEI-b8d98729-23,10,7.131161206987457
LON-WEI-b8d98729-24,1,7.154659185037187
LON-WEI-b8d98729-24,2,7.140363721833718
LON-WEI-b8d98729-24,3,7.03357037046287
LON-WEI-b8d98729-24,4,7.119641339216338
LON-WEI-b8d98729-24,5,7.102236645299147
LON-WEI-b8d98729-24,6,7.3905074499389505
LON-WEI-b8d98729-24,7,7.226334063880563
LON-WEI-b8d98729-24,8,7.040430003940506
LON-WEI-b8d98729-24,9,6.4823924489954505
LON-WEI-b8d98729-24,10,6.7931246850371885
LON-WEI-b8d98729-25,1,7.424539403540896
LON-WEI-b8d98729-25,2,6.6795956203796205
LON-WEI-b8d98729-25,3,7.277829480130977
LON-WEI-b8d98729-25,4,7.618590238483738
LON-WEI-b8d98729-25,5,7.358765352092347
LON-WEI-b8d98729-25,6,6.853681062881563
LON-WEI-b8d98729-25,7,6.807141257076256
LON-WEI-b8d98729-25,8,7.058301421134424
LON-WEI-b8d98729-25,9,7.582696152403155
LON-WEI-b8d98729-25,10,7.075461730880227
LON-WEI-b8d98729-26,1,6.82165041419691
LON-WEI-b8d98729-26,2,7.536140008685758
LON-WEI-b8d98729-26,3,7.375141233960482
LON-WEI-b8d98729-26,4,6.952142242285492
LON-WEI-b8d98729-26,5,6.778251666527914
LON-WEI-b8d98729-26,6,6.914641984820732
LON-WEI-b8d98729-26,7,7.322496848124097
LON-WEI-b8d98729-26,8,7.412204852147847
LON-WEI-b8d98729-26,9,7.122184231795982
LON-WEI-b8d98729-26,10,6.775675842685088
LON-WEI-b8d98729-27,1,7.503535112554108
LON-WEI-b8d98729-27,2,7.120698946775447
LON-WEI-b8d98729-27,3,7.553112360750362
LON-WEI-b8d98729-27,4,6.688659525474519
LON-WEI-b8d98729-27,5,7.283403795704303
LON-WEI-b8d98729-27,6,6.526652521201021
LON-WEI-b8d98729-27,7,7.2925233474303495
LON-WEI-b8d98729-27,8,7.590221200577194
LON-WEI-b8d98729-27,9,7.132811562326562
LON-WEI-b8d98729-27,10,7.033376670440675
LON-WEI-b8d98729-28,1,7.477715489454986
LON-WEI-b8d98729-28,2,7.399811131368627
LON-WEI-b8d98729-28,3,7.56993847041847
LON-WEI-b8d98729-28,4,6.758886473807238
LON-WEI-b8d98729-28,5,7.6556684946165
LON-WEI-b8d98729-28,6,6.8072349911787535
LON-WEI-b8d98729-28,7,7.550810007270511
LON-WEI-b8d98729-28,8,7.137374924963927
LON-WEI-b8d98729-28,9,6.946608689310696
LON-WEI-b8d98729-28,10,7.222481629981125
LON-WEI-b8d98729-29,1,7.391056539904546
LON-WEI-b8d98729-29,2,7.55292482273282
LON-WEI-b8d98729-29,3,7.6040480497835485
LON-WEI-b8d98729-29,4,7.2646777657342625
