id,pose,plants
GAB-REV-70cc3ca5-18,10,-64.6705
WAR-XCH-b72a1bbc-9,1,-66.626
WAR-XCH-b72a1bbc-9,2,-63.9925
WAR-XCH-b72a1bbc-9,3,-63.1789
WAR-XCH-b72a1bbc-9,4,-61.2012
WAR-XCH-b72a1bbc-9,5,-59.0205
WAR-XCH-b72a1bbc-9,6,-58.8497
WAR-XCH-b72a1bbc-9,7,-58.3413
WAR-XCH-b72a1bbc-9,8,-57.8834
WAR-XCH-b72a1bbc-9,9,-57.7835
WAR-XCH-b72a1bbc-9,10,-56.7462
DUN-NEW-f8ce3686-25,1,-84.7366
DUN-NEW-f8ce3686-25,2,-81.7267
DUN-NEW-f8ce3686-25,3,-77.2713
DUN-NEW-f8ce3686-25,4,-77.1935
DUN-NEW-f8ce3686-25,5,-77.0411
DUN-NEW-f8ce3686-25,6,-76.1173
DUN-NEW-f8ce3686-25,7,-75.0701
DUN-NEW-f8ce3686-25,8,-74.9825
DUN-NEW-f8ce3686-25,9,-73.8059
DUN-NEW-f8ce3686-25,10,-73.0964
WAR-XCH-eb7b662f-4,1,-66.9633
WAR-XCH-eb7b662f-4,2,-64.5383
WAR-XCH-eb7b662f-4,3,-64.203
WAR-XCH-eb7b662f-4,4,-63.4401
WAR-XCH-eb7b662f-4,5,-63.4317
WAR-XCH-eb7b662f-4,6,-63.0499
WAR-XCH-eb7b662f-4,7,-62.3609
WAR-XCH-eb7b662f-4,8,-61.7711
WAR-XCH-eb7b662f-4,9,-60.9325
WAR-XCH-eb7b662f-4,10,-60.6192
JAG-UCB-ef2c0e8e-7,1,-77.7587
JAG-UCB-ef2c0e8e-7,2,-74.9067
JAG-UCB-ef2c0e8e-7,3,-73.5264
JAG-UCB-ef2c0e8e-7,4,-71.1288
JAG-UCB-ef2c0e8e-7,5,-68.0481
JAG-UCB-ef2c0e8e-7,6,-67.4672
JAG-UCB-ef2c0e8e-7,7,-65.8762
JAG-UCB-ef2c0e8e-7,8,-65.325
JAG-UCB-ef2c0e8e-7,9,-64.9554
JAG-UCB-ef2c0e8e-7,10,-64.8987
MAT-POS-590ac91e-4,1,-64.5098
MAT-POS-590ac91e-4,2,-61.7786
MAT-POS-590ac91e-4,3,-61.2373
MAT-POS-590ac91e-4,4,-60.9722
MAT-POS-590ac91e-4,5,-59.8809
MAT-POS-590ac91e-4,6,-59.5218
MAT-POS-590ac91e-4,7,-58.5291
MAT-POS-590ac91e-4,8,-57.7386
MAT-POS-590ac91e-4,9,-57.6618
MAT-POS-590ac91e-4,10,-57.5288
JAN-GHE-bf40f168-10,1,-79.8189
JAN-GHE-bf40f168-10,2,-79.1285
JAN-GHE-bf40f168-10,3,-78.4481
JAN-GHE-bf40f168-10,4,-77.5707
JAN-GHE-bf40f168-10,5,-74.7084
JAN-GHE-bf40f168-10,6,-73.2204
JAN-GHE-bf40f168-10,7,-72.7578
JAN-GHE-bf40f168-10,8,-72.6335
JAN-GHE-bf40f168-10,9,-72.4745
JAN-GHE-bf40f168-10,10,-72.2266
MED-COV-4280ac29-30,1,-75.6587
MED-COV-4280ac29-30,2,-75.34899999999999
MED-COV-4280ac29-30,3,-74.8143
MED-COV-4280ac29-30,4,-74.5908
MED-COV-4280ac29-30,5,-72.0086
MED-COV-4280ac29-30,6,-71.5637
MED-COV-4280ac29-30,7,-71.4817
MED-COV-4280ac29-30,8,-71.4471
MED-COV-4280ac29-30,9,-71.2412
MED-COV-4280ac29-30,10,-70.3248
BAR-COM-4e090d3a-42,1,-77.2476
BAR-COM-4e090d3a-42,2,-75.0931
BAR-COM-4e090d3a-42,3,-72.569
BAR-COM-4e090d3a-42,4,-72.5134
BAR-COM-4e090d3a-42,5,-72.3572
BAR-COM-4e090d3a-42,6,-71.7666
BAR-COM-4e090d3a-42,7,-70.5171
BAR-COM-4e090d3a-42,8,-70.3065
BAR-COM-4e090d3a-42,9,-70.2822
BAR-COM-4e090d3a-42,10,-69.8447
LON-WEI-adc59df6-95,1,-72.2095
LON-WEI-adc59df6-95,2,-70.1833
LON-WEI-adc59df6-95,3,-68.8732
LON-WEI-adc59df6-95,4,-68.7048
LON-WEI-adc59df6-95,5,-67.7891
LON-WEI-adc59df6-95,6,-66.3765
LON-WEI-adc59df6-95,7,-65.1374
LON-WEI-adc59df6-95,8,-64.9112
LON-WEI-adc59df6-95,9,-64.5266
LON-WEI-adc59df6-95,10,-64.1056
AAR-POS-ac4b8cb8-1,1,-76.063
AAR-POS-ac4b8cb8-1,2,-75.5252
AAR-POS-ac4b8cb8-1,3,-75.2387
AAR-POS-ac4b8cb8-1,4,-73.281
AAR-POS-ac4b8cb8-1,5,-72.3763
AAR-POS-ac4b8cb8-1,6,-72.0583
AAR-POS-ac4b8cb8-1,7,-71.8743
AAR-POS-ac4b8cb8-1,8,-71.5101
AAR-POS-ac4b8cb8-1,9,-70.852
AAR-POS-ac4b8cb8-1,10,-69.8138
BAR-COM-4e090d3a-26,1,-80.6873
BAR-COM-4e090d3a-26,2,-79.8919
BAR-COM-4e090d3a-26,3,-79.3086
BAR-COM-4e090d3a-26,4,-76.5362
BAR-COM-4e090d3a-26,5,-76.2063
BAR-COM-4e090d3a-26,6,-75.1253
BAR-COM-4e090d3a-26,7,-75.0347
BAR-COM-4e090d3a-26,8,-74.1853
BAR-COM-4e090d3a-26,9,-74.0392
BAR-COM-4e090d3a-26,10,-73.3363
BEN-BAS-bb561ced-1,1,-97.8535
BEN-BAS-bb561ced-1,2,-96.0713
BEN-BAS-bb561ced-1,3,-94.7323
BEN-BAS-bb561ced-1,4,-94.3381
BEN-BAS-bb561ced-1,5,-92.303
BEN-BAS-bb561ced-1,6,-91.1326
BEN-BAS-bb561ced-1,7,-90.3765
BEN-BAS-bb561ced-1,8,-88.935
BEN-BAS-bb561ced-1,9,-88.4707
BEN-BAS-bb561ced-1,10,-86.5209
LON-WEI-1908424e-4,1,-92.2923
LON-WEI-1908424e-4,2,-89.9012
LON-WEI-1908424e-4,3,-88.9359
LON-WEI-1908424e-4,4,-87.8626
LON-WEI-1908424e-4,5,-86.6862
LON-WEI-1908424e-4,6,-86.4986
LON-WEI-1908424e-4,7,-86.0852
LON-WEI-1908424e-4,8,-83.4277
LON-WEI-1908424e-4,9,-82.6829
LON-WEI-1908424e-4,10,-82.6558
LON-WEI-adc59df6-4,1,-85.0165
LON-WEI-adc59df6-4,2,-78.786
LON-WEI-adc59df6-4,3,-78.5973
LON-WEI-adc59df6-4,4,-78.2417
LON-WEI-adc59df6-4,5,-77.1051
LON-WEI-adc59df6-4,6,-76.4316
LON-WEI-adc59df6-4,7,-74.7655
LON-WEI-adc59df6-4,8,-73.2625
LON-WEI-adc59df6-4,9,-72.6709
LON-WEI-adc59df6-4,10,-71.3292
MED-COV-4280ac29-5,1,-81.4904
MED-COV-4280ac29-5,2,-78.5211
MED-COV-4280ac29-5,3,-78.1989
MED-COV-4280ac29-5,4,-77.6798
MED-COV-4280ac29-5,5,-76.9496
MED-COV-4280ac29-5,6,-75.4251
MED-COV-4280ac29-5,7,-74.7116
MED-COV-4280ac29-5,8,-74.0293
MED-COV-4280ac29-5,9,-72.7379
MED-COV-4280ac29-5,10,-72.316
DAR-DIA-fb20be43-4,1,-73.0959
DAR-DIA-fb20be43-4,2,-71.0702
DAR-DIA-fb20be43-4,3,-70.6808
DAR-DIA-fb20be43-4,4,-69.934
DAR-DIA-fb20be43-4,5,-68.7533
DAR-DIA-fb20be43-4,6,-66.6531
DAR-DIA-fb20be43-4,7,-66.2959
DAR-DIA-fb20be43-4,8,-65.6361
DAR-DIA-fb20be43-4,9,-65.6127
DAR-DIA-fb20be43-4,10,-65.5052
JOH-UNI-c7afdb96-7,1,-74.346
JOH-UNI-c7afdb96-7,2,-70.9383
JOH-UNI-c7afdb96-7,3,-70.8027
JOH-UNI-c7afdb96-7,4,-70.4548
JOH-UNI-c7afdb96-7,5,-69.7879
JOH-UNI-c7afdb96-7,6,-69.7274
JOH-UNI-c7afdb96-7,7,-67.7747
JOH-UNI-c7afdb96-7,8,-66.9945
JOH-UNI-c7afdb96-7,9,-66.6376
JOH-UNI-c7afdb96-7,10,-65.8908
MAT-POS-4e253971-3,1,-67.1517
MAT-POS-4e253971-3,2,-65.2158
MAT-POS-4e253971-3,3,-64.8181
MAT-POS-4e253971-3,4,-64.5034
MAT-POS-4e253971-3,5,-64.3798
MAT-POS-4e253971-3,6,-63.8483
MAT-POS-4e253971-3,7,-62.7333
MAT-POS-4e253971-3,8,-61.1744
MAT-POS-4e253971-3,9,-60.2714
MAT-POS-4e253971-3,10,-59.9876
LON-WEI-ff7b210a-2,1,-69.4571
LON-WEI-ff7b210a-2,2,-65.0857
LON-WEI-ff7b210a-2,3,-61.4814
LON-WEI-ff7b210a-2,4,-60.335
LON-WEI-ff7b210a-2,5,-57.9575
LON-WEI-ff7b210a-2,6,-57.5087
LON-WEI-ff7b210a-2,7,-56.7368
LON-WEI-ff7b210a-2,8,-55.4231
LON-WEI-ff7b210a-2,9,-55.4056
LON-WEI-ff7b210a-2,10,-52.5851
JAN-GHE-83b26c96-15,1,-68.5706
JAN-GHE-83b26c96-15,2,-66.2003
JAN-GHE-83b26c96-15,3,-64.9039
JAN-GHE-83b26c96-15,4,-64.751
JAN-GHE-83b26c96-15,5,-64.4317
JAN-GHE-83b26c96-15,6,-63.9674
JAN-GHE-83b26c96-15,7,-63.5697
JAN-GHE-83b26c96-15,8,-60.9955
JAN-GHE-83b26c96-15,9,-59.71
JAN-GHE-83b26c96-15,10,-59.3498
LOR-NOR-30067bb9-10,1,-77.9779
LOR-NOR-30067bb9-10,2,-76.0975
LOR-NOR-30067bb9-10,3,-74.5299
LOR-NOR-30067bb9-10,4,-74.4084
LOR-NOR-30067bb9-10,5,-73.7892
LOR-NOR-30067bb9-10,6,-72.0519
LOR-NOR-30067bb9-10,7,-70.5987
LOR-NOR-30067bb9-10,8,-70.595
LOR-NOR-30067bb9-10,9,-70.1526
LOR-NOR-30067bb9-10,10,-69.7615
NAU-LAT-64f4b287-6,1,-81.4137
NAU-LAT-64f4b287-6,2,-77.3325
NAU-LAT-64f4b287-6,3,-77.3056
NAU-LAT-64f4b287-6,4,-75.172
NAU-LAT-64f4b287-6,5,-74.6296
NAU-LAT-64f4b287-6,6,-74.16199999999999
NAU-LAT-64f4b287-6,7,-73.4057
NAU-LAT-64f4b287-6,8,-72.9881
NAU-LAT-64f4b287-6,9,-72.9427
NAU-LAT-64f4b287-6,10,-72.8988
LON-WEI-b8d98729-11,1,-85.8091
LON-WEI-b8d98729-11,2,-83.7413
LON-WEI-b8d98729-11,3,-77.6058
LON-WEI-b8d98729-11,4,-71.675
LON-WEI-b8d98729-11,5,-70.8294
LON-WEI-b8d98729-11,6,-70.638
LON-WEI-b8d98729-11,7,-69.2253
LON-WEI-b8d98729-11,8,-68.2397
LON-WEI-b8d98729-11,9,-67.7171
LON-WEI-b8d98729-11,10,-66.6708
JOH-UNI-c7afdb96-18,1,-73.0625
JOH-UNI-c7afdb96-18,2,-70.082
JOH-UNI-c7afdb96-18,3,-68.959
JOH-UNI-c7afdb96-18,4,-66.7705
JOH-UNI-c7afdb96-18,5,-63.9741
JOH-UNI-c7afdb96-18,6,-63.5417
JOH-UNI-c7afdb96-18,7,-63.3649
JOH-UNI-c7afdb96-18,8,-63.1696
JOH-UNI-c7afdb96-18,9,-62.6552
JOH-UNI-c7afdb96-18,10,-61.8265
ANT-DIA-b7f58f21-2,1,-68.4681
ANT-DIA-b7f58f21-2,2,-66.8882
ANT-DIA-b7f58f21-2,3,-66.249
ANT-DIA-b7f58f21-2,4,-63.5819
ANT-DIA-b7f58f21-2,5,-62.7762
ANT-DIA-b7f58f21-2,6,-62.1965
ANT-DIA-b7f58f21-2,7,-61.22
ANT-DIA-b7f58f21-2,8,-60.7637
ANT-DIA-b7f58f21-2,9,-60.6003
ANT-DIA-b7f58f21-2,10,-59.2695
BAR-COM-4e090d3a-30,1,-80.6995
BAR-COM-4e090d3a-30,2,-79.8865
BAR-COM-4e090d3a-30,3,-79.0315
BAR-COM-4e090d3a-30,4,-77.9079
BAR-COM-4e090d3a-30,5,-77.2646
BAR-COM-4e090d3a-30,6,-77.1107
BAR-COM-4e090d3a-30,7,-76.7514
BAR-COM-4e090d3a-30,8,-76.741
BAR-COM-4e090d3a-30,9,-73.9132
BAR-COM-4e090d3a-30,10,-73.6123
MAR-UNI-c84db004-9,1,-81.6386
MAR-UNI-c84db004-9,2,-79.4085
MAR-UNI-c84db004-9,3,-77.0159
MAR-UNI-c84db004-9,4,-75.4965
MAR-UNI-c84db004-9,5,-75.4463
MAR-UNI-c84db004-9,6,-75.437
MAR-UNI-c84db004-9,7,-74.9072
MAR-UNI-c84db004-9,8,-72.8829
MAR-UNI-c84db004-9,9,-72.5733
MAR-UNI-c84db004-9,10,-72.1017
JAN-GHE-83b26c96-17,1,-73.3577
JAN-GHE-83b26c96-17,2,-71.1372
JAN-GHE-83b26c96-17,3,-70.7828
JAN-GHE-83b26c96-17,4,-70.6796
JAN-GHE-83b26c96-17,5,-68.9705
JAN-GHE-83b26c96-17,6,-68.4753
JAN-GHE-83b26c96-17,7,-68.3963
JAN-GHE-83b26c96-17,8,-68.0621
JAN-GHE-83b26c96-17,9,-68.0531
JAN-GHE-83b26c96-17,10,-67.4704
BEN-DND-93268d01-4,1,-68.1502
BEN-DND-93268d01-4,2,-67.3104
BEN-DND-93268d01-4,3,-65.8941
BEN-DND-93268d01-4,4,-65.6802
BEN-DND-93268d01-4,5,-63.9104
BEN-DND-93268d01-4,6,-62.3941
BEN-DND-93268d01-4,7,-61.6358
BEN-DND-93268d01-4,8,-61.1815
BEN-DND-93268d01-4,9,-61.0706
BEN-DND-93268d01-4,10,-60.7504
LON-WEI-b8d98729-40,1,-83.7641
LON-WEI-b8d98729-40,2,-81.0456
LON-WEI-b8d98729-40,3,-74.6844
LON-WEI-b8d98729-40,4,-72.7595
LON-WEI-b8d98729-40,5,-72.3529
LON-WEI-b8d98729-40,6,-71.7781
LON-WEI-b8d98729-40,7,-71.4861
LON-WEI-b8d98729-40,8,-71.0191
LON-WEI-b8d98729-40,9,-69.1742
LON-WEI-b8d98729-40,10,-68.5452
SER-UNI-985a0e14-4,1,-88.193
SER-UNI-985a0e14-4,2,-84.4538
SER-UNI-985a0e14-4,3,-84.152
SER-UNI-985a0e14-4,4,-83.1024
SER-UNI-985a0e14-4,5,-82.4684
SER-UNI-985a0e14-4,6,-81.5639
SER-UNI-985a0e14-4,7,-81.0702
SER-UNI-985a0e14-4,8,-80.5384
SER-UNI-985a0e14-4,9,-80.2944
SER-UNI-985a0e14-4,10,-79.9511
NAU-LAT-64f4b287-4,1,-75.6608
NAU-LAT-64f4b287-4,2,-72.0589
NAU-LAT-64f4b287-4,3,-71.9012
NAU-LAT-64f4b287-4,4,-71.753
NAU-LAT-64f4b287-4,5,-70.8076
NAU-LAT-64f4b287-4,6,-70.7348
NAU-LAT-64f4b287-4,7,-69.0782
NAU-LAT-64f4b287-4,8,-68.3535
NAU-LAT-64f4b287-4,9,-66.9872
NAU-LAT-64f4b287-4,10,-66.9453
LON-WEI-adc59df6-87,1,-88.4154
LON-WEI-adc59df6-87,2,-82.7887
LON-WEI-adc59df6-87,3,-77.9285
LON-WEI-adc59df6-87,4,-77.2585
LON-WEI-adc59df6-87,5,-75.1523
LON-WEI-adc59df6-87,6,-74.8506
LON-WEI-adc59df6-87,7,-74.1188
LON-WEI-adc59df6-87,8,-73.2585
LON-WEI-adc59df6-87,9,-72.6829
LON-WEI-adc59df6-87,10,-72.6656
NAU-LAT-64f4b287-3,1,-70.8701
NAU-LAT-64f4b287-3,2,-69.6398
NAU-LAT-64f4b287-3,3,-69.0844
NAU-LAT-64f4b287-3,4,-66.7368
NAU-LAT-64f4b287-3,5,-65.4221
NAU-LAT-64f4b287-3,6,-65.2125
NAU-LAT-64f4b287-3,7,-65.1643
NAU-LAT-64f4b287-3,8,-64.2787
NAU-LAT-64f4b287-3,9,-62.8072
NAU-LAT-64f4b287-3,10,-62.7746
MED-COV-4280ac29-13,1,-78.2453
MED-COV-4280ac29-13,2,-75.7607
MED-COV-4280ac29-13,3,-69.2073
MED-COV-4280ac29-13,4,-69.1038
MED-COV-4280ac29-13,5,-69.0798
MED-COV-4280ac29-13,6,-68.971
MED-COV-4280ac29-13,7,-68.66199999999999
MED-COV-4280ac29-13,8,-67.9461
MED-COV-4280ac29-13,9,-67.0916
MED-COV-4280ac29-13,10,-67.0788
LON-WEI-1908424e-7,1,-83.515
LON-WEI-1908424e-7,2,-81.1363
LON-WEI-1908424e-7,3,-79.1785
LON-WEI-1908424e-7,4,-78.5071
LON-WEI-1908424e-7,5,-78.0181
LON-WEI-1908424e-7,6,-77.6005
LON-WEI-1908424e-7,7,-77.2014
LON-WEI-1908424e-7,8,-77.0025
LON-WEI-1908424e-7,9,-76.2331
LON-WEI-1908424e-7,10,-76.2259
DAR-DIA-842b4336-16,1,-66.4762
DAR-DIA-842b4336-16,2,-65.7173
DAR-DIA-842b4336-16,3,-64.0629
DAR-DIA-842b4336-16,4,-61.9841
DAR-DIA-842b4336-16,5,-61.0893
DAR-DIA-842b4336-16,6,-60.8311
DAR-DIA-842b4336-16,7,-59.8184
DAR-DIA-842b4336-16,8,-59.6642
DAR-DIA-842b4336-16,9,-59.3182
DAR-DIA-842b4336-16,10,-58.5479
TRY-UNI-1fd04853-9,1,-75.995
TRY-UNI-1fd04853-9,2,-75.179
TRY-UNI-1fd04853-9,3,-75.1561
TRY-UNI-1fd04853-9,4,-73.5668
TRY-UNI-1fd04853-9,5,-73.3966
TRY-UNI-1fd04853-9,6,-72.7509
TRY-UNI-1fd04853-9,7,-71.0382
TRY-UNI-1fd04853-9,8,-70.6492
TRY-UNI-1fd04853-9,9,-70.5796
TRY-UNI-1fd04853-9,10,-70.42699999999999
PAU-UNI-8cdd41c7-1,1,-76.6185
PAU-UNI-8cdd41c7-1,2,-76.2919
PAU-UNI-8cdd41c7-1,3,-74.7198
PAU-UNI-8cdd41c7-1,4,-74.6184
PAU-UNI-8cdd41c7-1,5,-73.0175
PAU-UNI-8cdd41c7-1,6,-72.7045
PAU-UNI-8cdd41c7-1,7,-70.9039
PAU-UNI-8cdd41c7-1,8,-70.2009
PAU-UNI-8cdd41c7-1,9,-70.1771
PAU-UNI-8cdd41c7-1,10,-69.6462
LON-WEI-adc59df6-26,1,-82.2633
LON-WEI-adc59df6-26,2,-81.0132
LON-WEI-adc59df6-26,3,-80.38
LON-WEI-adc59df6-26,4,-78.8669
LON-WEI-adc59df6-26,5,-78.6549
LON-WEI-adc59df6-26,6,-76.8039
LON-WEI-adc59df6-26,7,-74.339
LON-WEI-adc59df6-26,8,-71.6577
LON-WEI-adc59df6-26,9,-71.3868
LON-WEI-adc59df6-26,10,-70.6421
GIA-UNK-d2defdc3-2,1,-79.7833
GIA-UNK-d2defdc3-2,2,-79.1837
GIA-UNK-d2defdc3-2,3,-76.6759
GIA-UNK-d2defdc3-2,4,-75.545
GIA-UNK-d2defdc3-2,5,-75.2822
GIA-UNK-d2defdc3-2,6,-74.7064
GIA-UNK-d2defdc3-2,7,-74.4738
GIA-UNK-d2defdc3-2,8,-72.9766
GIA-UNK-d2defdc3-2,9,-72.5306
GIA-UNK-d2defdc3-2,10,-72.5244
ERI-BAS-bd3ef700-1,1,-93.5425
ERI-BAS-bd3ef700-1,2,-92.7772
ERI-BAS-bd3ef700-1,3,-91.0604
ERI-BAS-bd3ef700-1,4,-89.9952
ERI-BAS-bd3ef700-1,5,-89.9163
ERI-BAS-bd3ef700-1,6,-89.2691
ERI-BAS-bd3ef700-1,7,-87.6584
ERI-BAS-bd3ef700-1,8,-86.2004
ERI-BAS-bd3ef700-1,9,-83.1606
ERI-BAS-bd3ef700-1,10,-82.4709
TRY-UNI-714a760b-18,1,-66.2815
TRY-UNI-714a760b-18,2,-65.023
TRY-UNI-714a760b-18,3,-63.458999999999996
TRY-UNI-714a760b-18,4,-62.3521
TRY-UNI-714a760b-18,5,-62.2939
TRY-UNI-714a760b-18,6,-61.2974
TRY-UNI-714a760b-18,7,-60.5001
TRY-UNI-714a760b-18,8,-58.938
TRY-UNI-714a760b-18,9,-58.2982
TRY-UNI-714a760b-18,10,-58.2805
DAR-DIA-842b4336-18,1,-73.2059
DAR-DIA-842b4336-18,2,-72.1285
DAR-DIA-842b4336-18,3,-71.7037
DAR-DIA-842b4336-18,4,-71.1312
DAR-DIA-842b4336-18,5,-68.2646
DAR-DIA-842b4336-18,6,-67.6476
DAR-DIA-842b4336-18,7,-66.628
DAR-DIA-842b4336-18,8,-66.4373
DAR-DIA-842b4336-18,9,-65.5757
DAR-DIA-842b4336-18,10,-64.9607
LON-WEI-adc59df6-3,1,-81.5133
LON-WEI-adc59df6-3,2,-79.9102
LON-WEI-adc59df6-3,3,-78.9595
LON-WEI-adc59df6-3,4,-71.6248
LON-WEI-adc59df6-3,5,-69.9222
LON-WEI-adc59df6-3,6,-65.1241
LON-WEI-adc59df6-3,7,-63.8966
LON-WEI-adc59df6-3,8,-63.5753
LON-WEI-adc59df6-3,9,-63.0099
LON-WEI-adc59df6-3,10,-62.7393
LON-WEI-adc59df6-28,1,-84.5574
LON-WEI-adc59df6-28,2,-83.33200000000001
LON-WEI-adc59df6-28,3,-82.8139
LON-WEI-adc59df6-28,4,-82.2633
LON-WEI-adc59df6-28,5,-80.9375
LON-WEI-adc59df6-28,6,-79.2938
LON-WEI-adc59df6-28,7,-77.2915
LON-WEI-adc59df6-28,8,-75.3023
LON-WEI-adc59df6-28,9,-74.4854
LON-WEI-adc59df6-28,10,-73.1631
EDJ-MED-c9f55a56-1,1,-69.4555
EDJ-MED-c9f55a56-1,2,-66.3057
EDJ-MED-c9f55a56-1,3,-65.1348
EDJ-MED-c9f55a56-1,4,-64.4913
EDJ-MED-c9f55a56-1,5,-63.9528
EDJ-MED-c9f55a56-1,6,-62.8982
EDJ-MED-c9f55a56-1,7,-62.8681
EDJ-MED-c9f55a56-1,8,-62.7033
EDJ-MED-c9f55a56-1,9,-62.6852
EDJ-MED-c9f55a56-1,10,-62.277
LON-WEI-b8d98729-22,1,-89.7346
LON-WEI-b8d98729-22,2,-80.7959
LON-WEI-b8d98729-22,3,-79.5543
LON-WEI-b8d98729-22,4,-79.1139
LON-WEI-b8d98729-22,5,-78.3947
LON-WEI-b8d98729-22,6,-75.2781
LON-WEI-b8d98729-22,7,-75.0369
LON-WEI-b8d98729-22,8,-74.2453
LON-WEI-b8d98729-22,9,-73.5926
LON-WEI-b8d98729-22,10,-73.2066
DAV-CRI-3edb475e-4,1,-67.0804
DAV-CRI-3edb475e-4,2,-66.8964
DAV-CRI-3edb475e-4,3,-65.0623
DAV-CRI-3edb475e-4,4,-64.1548
DAV-CRI-3edb475e-4,5,-64.1405
DAV-CRI-3edb475e-4,6,-64.0103
DAV-CRI-3edb475e-4,7,-63.6961
DAV-CRI-3edb475e-4,8,-63.6156
DAV-CRI-3edb475e-4,9,-62.7433
DAV-CRI-3edb475e-4,10,-62.3349
GIA-UNK-3f36037a-7,1,-74.5853
GIA-UNK-3f36037a-7,2,-67.85
GIA-UNK-3f36037a-7,3,-67.3726
GIA-UNK-3f36037a-7,4,-66.2412
GIA-UNK-3f36037a-7,5,-65.9935
GIA-UNK-3f36037a-7,6,-65.7785
GIA-UNK-3f36037a-7,7,-65.3261
GIA-UNK-3f36037a-7,8,-64.2205
GIA-UNK-3f36037a-7,9,-64.0509
GIA-UNK-3f36037a-7,10,-63.5186
BRU-THA-a358fbdd-7,1,-70.4004
BRU-THA-a358fbdd-7,2,-70.1673
BRU-THA-a358fbdd-7,3,-68.6346
BRU-THA-a358fbdd-7,4,-66.6249
BRU-THA-a358fbdd-7,5,-66.6012
BRU-THA-a358fbdd-7,6,-65.9448
BRU-THA-a358fbdd-7,7,-65.2005
BRU-THA-a358fbdd-7,8,-63.8225
BRU-THA-a358fbdd-7,9,-63.302
BRU-THA-a358fbdd-7,10,-62.8314
GIA-UNK-595fac82-5,1,-72.1931
GIA-UNK-595fac82-5,2,-72.1458
GIA-UNK-595fac82-5,3,-71.6609
GIA-UNK-595fac82-5,4,-67.8813
GIA-UNK-595fac82-5,5,-66.5429
GIA-UNK-595fac82-5,6,-65.5958
GIA-UNK-595fac82-5,7,-64.9515
GIA-UNK-595fac82-5,8,-64.0737
GIA-UNK-595fac82-5,9,-63.9236
GIA-UNK-595fac82-5,10,-63.645
SWA-SYN-d2e6fa14-9,1,-77.2645
SWA-SYN-d2e6fa14-9,2,-75.3262
SWA-SYN-d2e6fa14-9,3,-75.1254
SWA-SYN-d2e6fa14-9,4,-71.543
SWA-SYN-d2e6fa14-9,5,-71.0273
SWA-SYN-d2e6fa14-9,6,-70.8959
SWA-SYN-d2e6fa14-9,7,-69.4459
SWA-SYN-d2e6fa14-9,8,-69.381
SWA-SYN-d2e6fa14-9,9,-68.5767
SWA-SYN-d2e6fa14-9,10,-67.9245
LOR-NEU-c8f11034-6,1,-55.7081
LOR-NEU-c8f11034-6,2,-55.5193
LOR-NEU-c8f11034-6,3,-55.2414
LOR-NEU-c8f11034-6,4,-55.1941
LOR-NEU-c8f11034-6,5,-54.151
LOR-NEU-c8f11034-6,6,-52.7871
LOR-NEU-c8f11034-6,7,-51.8202
LOR-NEU-c8f11034-6,8,-51.6497
LOR-NEU-c8f11034-6,9,-51.0449
LOR-NEU-c8f11034-6,10,-50.9386
BAR-COM-4e090d3a-36,1,-83.2536
BAR-COM-4e090d3a-36,2,-79.1732
BAR-COM-4e090d3a-36,3,-75.1926
BAR-COM-4e090d3a-36,4,-73.9022
BAR-COM-4e090d3a-36,5,-73.3586
BAR-COM-4e090d3a-36,6,-73.1718
BAR-COM-4e090d3a-36,7,-72.0583
BAR-COM-4e090d3a-36,8,-71.969
BAR-COM-4e090d3a-36,9,-70.8848
BAR-COM-4e090d3a-36,10,-70.8566
DUN-NEW-f8ce3686-22,1,-74.6248
DUN-NEW-f8ce3686-22,2,-73.3715
DUN-NEW-f8ce3686-22,3,-68.1548
DUN-NEW-f8ce3686-22,4,-67.3247
DUN-NEW-f8ce3686-22,5,-66.7197
DUN-NEW-f8ce3686-22,6,-66.1885
DUN-NEW-f8ce3686-22,7,-65.8507
DUN-NEW-f8ce3686-22,8,-65.0546
DUN-NEW-f8ce3686-22,9,-63.0489
DUN-NEW-f8ce3686-22,10,-63.0481
GIA-UNK-30c7cb75-3,1,-70.4291
GIA-UNK-30c7cb75-3,2,-65.6706
GIA-UNK-30c7cb75-3,3,-64.7016
GIA-UNK-30c7cb75-3,4,-63.7526
GIA-UNK-30c7cb75-3,5,-63.5632
GIA-UNK-30c7cb75-3,6,-63.4074
GIA-UNK-30c7cb75-3,7,-62.4209
GIA-UNK-30c7cb75-3,8,-60.7285
GIA-UNK-30c7cb75-3,9,-60.4482
GIA-UNK-30c7cb75-3,10,-60.2347
LON-WEI-2e27a2e5-2,1,-97.6586
LON-WEI-2e27a2e5-2,2,-97.2912
LON-WEI-2e27a2e5-2,3,-95.8928
LON-WEI-2e27a2e5-2,4,-93.0664
LON-WEI-2e27a2e5-2,5,-92.4504
LON-WEI-2e27a2e5-2,6,-87.7849
LON-WEI-2e27a2e5-2,7,-86.8063
LON-WEI-2e27a2e5-2,8,-85.3402
LON-WEI-2e27a2e5-2,9,-84.7483
LON-WEI-2e27a2e5-2,10,-84.2245
LON-WEI-d1c9908a-8,1,-88.2266
LON-WEI-d1c9908a-8,2,-84.7776
LON-WEI-d1c9908a-8,3,-80.3949
LON-WEI-d1c9908a-8,4,-78.2547
LON-WEI-d1c9908a-8,5,-75.6774
LON-WEI-d1c9908a-8,6,-73.4
